1591016170300, 15045.0, No
15963883482, 15045.0, No
1591040203906, 15094.0, No
2900000448520, 14322.0, No
1590142151689, 14322.0, No
2900001578363, -1.0, Yes
2900001435116, -1.0, Yes
1590142129763, -1.0, Yes
2900000138056, -1.0, Yes
2900002933024, 15094.0, No
1592015058774, 15094.0, No
1590142176521, -1.0, Yes
2900000449732, -1.0, Yes
2900000448520, -1.0, Yes
1591014255948, -1.0, No
1591014637324, 14197.0, No
1591015478124, 14444.0, No
2900000330863, 30060.0, No
2900002937428, 15094.0, No
1590142197076, 15039.0, Yes
1590142203401, 14197.0, No
1595130081566, -1.0, No
2900002542837, -1.0, Yes
2900001068499, 15039.0, Yes
1591016440328, 15066.0, Yes
2900001270199, 14544.0, No
1591013766650, 15066.0, No
2900001550246, 14544.0, No
1590142194327, 15094.0, No
1590151210391, -1.0, Yes
2900000418073, -1.0, Yes
1590142205993, 10199.0, Yes
2900001240246, -1.0, Yes
1591020377344, -1.0, Yes
1591016440328, 10199.0, No
6222021615010082737, 14268.0, Yes
6227002180921663895, 14197.0, No
2900000416307, 11026.0, No
2900000588691, 14330.0, No
1590142191722, 14268.0, No
2900000864498, 14268.0, Yes
1591020377344, 15094.0, No
2900001465816, 14177.0, No
2900000138056, 15074.0, No
18554652702, 14507.0, No
2900000138056, 14268.0, No
2900002944471, 14507.0, No
1598140107578, 14507.0, No
2900002932614, 10199.0, No
1591015483951, 14268.0, No
13864739266, 14330.0, No
2900001432658, -1.0, No
2900003105161, 14507.0, No
2900000194298, 14507.0, No
1591013766650, 11159.0, No
1593160622155, 11159.0, No
2900001421652, 15074.0, No
15963883482, 14558.0, No
1598140055923, 11159.0, No
2900002933918, 15074.0, No
1591040087452, 14330.0, No
18554652702, 14330.0, No
1595151866807, 15052.0, Yes
2900002933918, 14558.0, No
2900003114170, 14330.0, No
1595140612422, 15074.0, No
2900000418073, 14330.0, No
2900001578363, 14330.0, No
2900001094702, 14558.0, No
2900001067881, 14558.0, No
1590142194327, 15038.0, No
1591015184407, 14558.0, No
1591040087452, 10161.0, No
1590140308214, 15038.0, No
1592015018662, 14564.0, No
15963885355, -1.0, No
1590151472027, -1.0, No
2900001215688, 11159.0, No
2900001645768, -1.0, Yes
2900001466509, -1.0, No
1591015097516, 10091.0, No
2900001094702, 34214.0, No
1592013087615, 34001.0, No
1591013877134, 14313.0, No
1592013087615, 10199.0, No
1591040087452, 15012.0, Yes
1590140306678, 15012.0, No
2900001095952, 14420.0, No
2900001671408, 11146.0, No
2900000203457, 15012.0, No
1595151866807, 14573.0, No
1591015478124, 14556.0, No
2900002936940, 15548.0, No
2900000849785, 14442.0, No
2900002933918, 14229.0, No
2900001220255, 32293.0, No
2900001419826, 31102.0, No
1596160058337, 14573.0, No
2900001095952, 14213.0, No
2900001540971, 14213.0, No
2900000138056, 14313.0, No
1591013877134, 11129.0, No
1591015097233, 14573.0, No
1590142128124, 10211.0, No
1590142215619, 10211.0, No
2900000125261, 14573.0, No
1591015218485, 14573.0, No
2900001432658, 34224.0, No
1595151629143, -1.0, Yes
1590142128124, 10091.0, No
2900001419826, 14573.0, No
1590142201162, 10211.0, No
1591013471721, -1.0, Yes
1591020742401, 14573.0, No
1592010017509, 30561.0, No
1590142514866, 10211.0, No
1595160035249, 14573.0, No
2900000125261, 10211.0, No
1592010017509, 15060.0, No
1591015454692, 33064.0, No
2900000125261, 10120.0, No
15954688237, -1.0, Yes
1591015600815, 11149.0, No
2900001419826, 14435.0, No
1590142751995, 14435.0, No
2900001509459, 10097.0, Yes
1590140307767, 11094.0, No
2900003120607, 11094.0, No
2900001255080, 14345.0, No
1590151472782, 10211.0, No
1590142456470, 10211.0, No
1591015506575, 10211.0, No
2900000330863, 15039.0, No
2900000048812, 14591.0, No
1596140586607, 15039.0, No
2900001568630, 15557.0, No
2900001211321, 14600.0, No
2900000040663, 10211.0, No
2900000307377, 10211.0, No
1590151832586, 10211.0, No
2900001467353, 15557.0, No
1590151832593, 10211.0, No
2900001435116, 15557.0, No
1595151644528, 11219.0, No
1591015600815, -1.0, Yes
1590142215619, 15039.0, No
1592015058781, 14318.0, No
2900001270199, 14318.0, No
1591015269418, 14318.0, No
2900003106502, -1.0, Yes
2900001095952, 14580.0, No
1595151866807, 14580.0, No
1592015046818, 14322.0, No
2900002934304, 14580.0, No
1590142213981, 11129.0, No
1590151457185, 11003.0, No
1596160058337, 11129.0, No
2900000124974, 11129.0, No
1591016162466, -1.0, Yes
1591015457273, -1.0, Yes
2900002936520, -1.0, Yes
2900000040663, -1.0, Yes
2900000884007, -1.0, Yes
2900001216616, 15039.0, No
1590140304506, 14341.0, No
1591015097233, 10199.0, No
1590142213981, 30060.0, No
2900001092012, 15562.0, No
1590142519632, -1.0, Yes
2900001270014, 10161.0, No
1591016411137, 14579.0, No
2900001090605, 14341.0, No
2900000284333, 15094.0, No
2900001068833, 15094.0, No
2900001067911, 14443.0, No
2900001067881, 15039.0, No
1591015480745, 15094.0, Yes
2900002937428, -1.0, Yes
2900000490130, 11152.0, No
1591013471721, 14110.0, No
1590140304506, 15039.0, No
2900001645768, 15057.0, No
1596160058337, 15057.0, No
2900000138056, 15039.0, No
2900003108773, 14293.0, No
1590142456470, 15039.0, Yes
2900000934474, 15039.0, Yes
13864739266, 14293.0, No
1591016170300, 15039.0, No
1590142648356, 15039.0, No
1590151428581, 15039.0, No
2900001578363, 10069.0, No
1590140308030, 14570.0, No
1592015018662, 10069.0, No
2900002933918, 11116.0, No
2900000934474, 14570.0, No
1591015088262, 15039.0, No
2900001451932, 10069.0, No
1591016517778, 10624.0, No
1596140586607, 15094.0, No
2900003108773, 14044.0, Yes
1592015056299, 11204.0, No
1595151866807, 14443.0, No
2900001234399, 15570.0, No
1591040087452, 14044.0, No
2900000448520, 11204.0, Yes
2900000418073, 15094.0, No
2900000179417, 11148.0, No
2900002969559, 14044.0, No
1591014523610, 14455.0, No
2900000936997, 14173.0, No
2900000124974, 15094.0, Yes
2900000254503, 15570.0, No
2900001094702, -1.0, No
2900000451452, -1.0, No
1592015018662, -1.0, Yes
1592014016171, -1.0, Yes
2900001684507, 30734.0, No
2900000245914, -1.0, No
2900000239876, 15094.0, No
2900001238632, 11156.0, No
2900000271814, -1.0, Yes
2900000203457, 30322.0, No
1596140586607, 15038.0, Yes
2900001050500, 15038.0, No
2900001157902, 10614.0, No
2900000562165, -1.0, Yes
1591015097233, 11156.0, No
2900000849785, 14071.0, Yes
1595151630774, -1.0, Yes
2900002937503, 11156.0, No
2900003120607, -1.0, Yes
1591015184407, 30734.0, No
1591013471721, 30034.0, No
2900003114170, 15066.0, No
1590142456470, -1.0, No
1595112593216, -1.0, No
2900000194298, 11097.0, No
2900001216616, 15066.0, No
2900001270199, 11051.0, No
2900001050791, -1.0, Yes
2900001222099, -1.0, No
2900000177079, 14627.0, No
2900000394940, 15066.0, No
1590151835808, 14071.0, No
1592015013285, 14071.0, No
2900001432658, 30170.0, No
1595140612422, -1.0, Yes
2900001436366, -1.0, Yes
2900002937503, -1.0, Yes
1591012978559, -1.0, Yes
2900000448520, 14177.0, No
2900001568630, 14024.0, No
18554652702, 14623.0, Yes
1591040087452, 14612.0, No
2900001067911, 14623.0, No
2900001234399, -1.0, No
2900001419826, -1.0, Yes
1590130817948, 14623.0, No
2900000350458, -1.0, No
1591020742401, -1.0, No
1591015269418, -1.0, Yes
1590142205993, -1.0, Yes
1595160035249, -1.0, Yes
1592015013285, -1.0, Yes
1591015184407, 14612.0, No
2900000203457, 10608.0, No
2900000072022, 14623.0, No
2900000178106, -1.0, Yes
2900002944471, -1.0, Yes
1590142201148, -1.0, Yes
1591015478124, -1.0, Yes
2900000468030, -1.0, Yes
1590140304506, 11048.0, Yes
2900002701746, -1.0, No
1595151866807, -1.0, Yes
2900001078658, -1.0, Yes
1590142213356, -1.0, Yes
2900000256637, -1.0, Yes
2900001421652, -1.0, Yes
1591012978559, 15038.0, Yes
2900001432658, 11145.0, No
2900002934342, 14630.0, No
2900000840805, 14541.0, No
2900000125261, 14268.0, No
2900002933918, 10632.0, No
2900002933918, -1.0, Yes
2900000448520, 11049.0, Yes
2900001095952, -1.0, Yes
2900003114170, -1.0, Yes
1590151832586, 10154.0, No
2900002944471, 30750.0, No
1590151835808, 30750.0, No
2900001540117, -1.0, Yes
2900002937503, 11258.0, No
2900001047739, -1.0, No
1591015454562, -1.0, Yes
1591015097233, 11258.0, No
1590151832586, -1.0, Yes
1591016170300, -1.0, Yes
1590140308030, 30730.0, No
1591016440328, 10632.0, No
2900001211239, -1.0, No
1590151103907, -1.0, Yes
1591020377344, 14160.0, No
2900000418073, 14024.0, No
1591013227632, 14160.0, No
2900002944471, 14160.0, No
1591040462983, 15094.0, No
1590142203104, 14236.0, No
2900002934342, 14160.0, No
2900002933918, 14236.0, No
1591015027858, 11116.0, No
15954611837, 14160.0, No
1590151428581, 15094.0, No
1590142215619, -1.0, Yes
1592015058781, 11026.0, Yes
2900001255080, -1.0, Yes
1591015420000, 14160.0, No
2900001419826, 14558.0, Yes
2900002937503, 11139.0, No
2900002934304, 11116.0, No
1591014523610, 14024.0, No
2900001578363, 14168.0, Yes
1596140586607, 14168.0, No
2900000210790, 10624.0, No
2900001661508, 11114.0, No
1590142477895, 14168.0, No
1590142202190, 11026.0, No
2900003116822, 14168.0, No
2900003117386, 14541.0, Yes
18554652702, 10624.0, No
1590142213981, 30730.0, No
2900000330863, 14168.0, No
2900002937503, 11114.0, No
2900001270199, 30730.0, No
1590142213981, 14168.0, No
2900001671408, 14168.0, No
1591016162466, 30170.0, No
2900001509459, 14168.0, No
2900000416307, 14173.0, Yes
2900000330863, 11131.0, No
2900001451932, 14102.0, No
1592015013285, 14102.0, No
1590140306678, 14267.0, No
18654692914, 14173.0, No
1595140489499, 14173.0, No
13854627199, -1.0, Yes
2900001090605, -1.0, Yes
1592015058781, 14435.0, No
2900000072022, 15052.0, No
1590142477895, 15094.0, No
2900000849785, 14020.0, Yes
1591015483951, 14168.0, No
1592015054592, 14435.0, No
2900000271814, 14168.0, No
1591014523610, 14435.0, No
1590151432557, 14435.0, No
2900002932416, 14168.0, No
1590142194327, 14435.0, No
2900001050364, 14168.0, No
1590142151689, 14168.0, No
1590142151689, 14435.0, No
1591013471721, 14020.0, No
2900000194298, 14020.0, No
1591016170300, 14168.0, No
1590140304506, 14168.0, No
2900000047648, 14435.0, No
2900000849785, 15002.0, No
1592015046818, 15002.0, No
2900000416307, 14020.0, No
2900001582933, 15012.0, No
2900000330863, 11008.0, No
15963885355, 15038.0, No
2900002934304, 11123.0, No
15963885355, 14267.0, No
1590142205993, 14168.0, No
2900002933024, 14630.0, No
1590142242370, 14372.0, No
2900002532630, 15094.0, Yes
2900000268692, 15094.0, No
2900003120607, 15094.0, No
1590140304506, 15094.0, No
2900002932416, 11229.0, No
1591016320026, 15094.0, Yes
2900000780835, 15094.0, No
2900000448520, 11026.0, No
2900002933918, 11258.0, No
2900000776104, 11150.0, No
2900001661508, 11057.0, No
2900000138056, 14267.0, No
1591015454210, 15039.0, No
2900000449732, 14330.0, No
2900003114170, 15039.0, No
2900003106502, 30761.0, No
2900003114002, 14112.0, No
2900000562165, 14544.0, No
1590140306678, 14330.0, No
2900000476042, 15012.0, No
1591015027858, 14330.0, No
2900000125261, 15038.0, No
2900000451452, 11026.0, No
2900003106502, 15038.0, No
15963883482, -1.0, No
1590151835808, 15012.0, No
2900000350458, 14160.0, No
13864739266, 14651.0, No
1595151915963, 15039.0, No
2900001575201, 15039.0, No
1591016159916, 15039.0, No
2900001050500, 15039.0, No
1596140586607, 15012.0, No
2900000125261, 15039.0, No
1590151428581, 15012.0, No
2900002937503, 15012.0, Yes
2900001050364, 15039.0, Yes
2900001465816, 15012.0, No
2900000849785, 15012.0, Yes
2900003106502, 14258.0, No
1590142518307, -1.0, Yes
1590151103907, 15631.0, Yes
1596160058337, 15631.0, No
1590140308030, 15631.0, No
2900001421652, 15631.0, No
1591015454692, 15631.0, Yes
2900001538596, 15631.0, No
1591015600815, 15631.0, No
1591015097233, 11032.0, No
2900000138223, 11032.0, No
2900000255463, 15631.0, No
1590142197076, 15060.0, No
2900000138223, 15631.0, No
15963883482, 14544.0, No
1590142205993, 32188.0, No
2900000383913, 15631.0, Yes
1591016382857, 15631.0, No
2900002542837, 15631.0, No
2900001684507, 15631.0, No
1591016170300, 15631.0, No
1592015013285, 15631.0, No
1591014523610, 14630.0, No
2900000124974, 15631.0, No
2900000138056, 15631.0, Yes
1592015054592, 15631.0, No
2900002937503, 15631.0, No
1590142242370, -1.0, Yes
2900000849785, -1.0, Yes
1590142203401, 15631.0, No
1590151428581, 15631.0, Yes
2900000164567, 14630.0, No
1591015088262, -1.0, Yes
1592015056299, 15631.0, Yes
781924, -1.0, Yes
2900000255463, 14544.0, No
1595151631146, 15631.0, No
2900001432658, 15631.0, No
2900000125261, 15631.0, No
13864739266, 14544.0, No
1590142194327, 10694.0, No
1591015506575, 15631.0, No
2900002936520, 14544.0, No
2900002934304, 10697.0, No
1590151210391, 15631.0, No
1590142201162, -1.0, Yes
1591015097233, 15631.0, No
2900000490130, -1.0, Yes
2900000849785, 14723.0, No
1591014523610, 14404.0, No
2900002944471, 11067.0, No
1596140587802, 14404.0, No
18554652702, 14723.0, No
2900001423069, 10003.0, No
2900002944471, 33010.0, No
2900002933918, 11291.0, No
2900001550246, 30250.0, No
1590142751995, 14723.0, No
6222021615010082737, 10086.0, No
2900000562165, 10086.0, No
2900000350175, 14404.0, No
1590142213189, 10086.0, No
2900001684507, 14622.0, No
2900003106502, 15631.0, No
1598140055923, -1.0, No
2900000245396, 14726.0, No
1591016310287, 15631.0, No
2900001068833, 14622.0, No
2900001550246, 32151.0, No
2900000418073, 14729.0, No
1596140587802, 10106.0, No
2900001068833, 10106.0, No
2900000071742, 10106.0, No
1591015327590, 14727.0, No
1595151915963, 15631.0, No
1591015457273, 15631.0, No
1590151103907, 10060.0, Yes
1590142203401, 10060.0, No
1591015097233, 14729.0, No
1590151472782, 30812.0, No
2900002936940, 30812.0, No
2900000072022, 14723.0, Yes
2900001661508, 10194.0, No
1592013087615, 30811.0, No
1592015059993, 15631.0, Yes
1593160622155, 10194.0, No
2900001578363, 14728.0, No
1591016517778, 14728.0, No
2900001436700, 14160.0, No
1598140107578, 15123.0, No
2900001463379, 14362.0, No
2900000245396, 10702.0, No
2900001661508, 15123.0, No
2900000254503, 11129.0, No
2900000350458, 14362.0, No
2900001270014, 10702.0, No
2900001435116, 14362.0, No
1591013877134, 10702.0, No
1591040416658, 10702.0, No
2900002532630, 15067.0, No
15954611837, 14362.0, No
1590151428581, 14386.0, No
2900001067881, 14362.0, No
1591040087452, 15067.0, No
2900001050500, 14724.0, No
2900001270014, 10211.0, No
1591015027858, 10106.0, No
1591016517778, 10211.0, No
1591016440328, 10211.0, No
1591015454210, 10702.0, No
2900001095952, 14810.0, No
2900000047648, 14810.0, No
1590142128124, 10702.0, No
2900000588691, 14810.0, No
2900001538596, 14810.0, No
2900001078658, 14810.0, No
2900000246638, 14810.0, No
1591013471721, 15060.0, No
2900001550246, 14810.0, No
1590140308030, 14810.0, No
1591020377344, 14810.0, Yes
2900001067911, 15060.0, No
2900001661508, 15632.0, No
1590151103907, 14362.0, No
2900001661508, 31165.0, No
781924, 14731.0, No
2900001661508, 15635.0, No
1590142242370, 10703.0, No
2900000451452, 15635.0, Yes
1590142150507, 14442.0, No
1591030092053, 15063.0, No
1590142516068, 15063.0, No
2900001465816, 14442.0, No
2900001432658, 14442.0, No
1591016494765, 14442.0, No
2900003116822, 14442.0, No
1596140586607, 15635.0, No
2900001067911, 15063.0, No
1592015018662, 10106.0, No
1591040462983, 10106.0, No
1591013877134, 10106.0, Yes
2900001068833, 15635.0, No
2900000138056, 15063.0, No
2900000072022, 14442.0, No
2900001220255, 31133.0, No
1590142205993, 14622.0, No
2900000418073, 14622.0, Yes
2900001068833, 15052.0, Yes
1590140306678, 14366.0, No
2900002944471, 30216.0, No
2900000516892, 30216.0, No
2900000448520, 15632.0, Yes
2900000330863, 14622.0, No
1590130817948, 14735.0, No
1592014016171, 14735.0, No
1591015218485, 15052.0, No
1590140308214, 15052.0, No
1592015058774, 14615.0, No
1591013877134, 14735.0, No
2900000418073, 15039.0, No
2900001435116, 14082.0, No
1590142213356, 14082.0, No
2900000418073, 14082.0, No
2900001451932, 14740.0, No
1591015501716, 15039.0, No
1590151076256, 15052.0, No
2900001465816, 14622.0, No
1596140586607, 14082.0, No
2900001421652, 15052.0, No
2900000239876, -1.0, No
2900000246638, -1.0, Yes
1590142751995, 14622.0, No
2900001050500, 11293.0, No
2900001094702, 34020.0, No
1591015088262, 14330.0, No
1590142213981, 11306.0, No
1592015046818, -1.0, Yes
1591015506575, -1.0, Yes
1592015054592, 14615.0, No
2900001663823, 31017.0, No
2900000418073, 14737.0, No
1591015454210, 14737.0, No
1590142213981, 14737.0, No
2900001078658, 30721.0, No
1591013877134, 14737.0, No
2900001437424, 14737.0, No
1590142194327, 10007.0, No
2900002542837, 14738.0, No
2900002548457, 14732.0, No
2900001578363, 15577.0, Yes
2900001421652, 15616.0, No
1590142213189, 14738.0, No
2900000255463, 11305.0, No
2900000934474, 15577.0, No
1592015059993, 14622.0, No
1591030217500, 15577.0, No
1590142128124, 14736.0, No
2900000203457, -1.0, Yes
1592013087615, 30216.0, No
1590151432557, -1.0, Yes
2900000476042, 10706.0, Yes
2900000418073, 10706.0, Yes
1591016517778, 10706.0, No
2900002936520, 10706.0, No
2900001078658, 30216.0, No
2900000404731, 14031.0, No
1595151630446, 14031.0, No
2900001234399, 11055.0, Yes
781924, 10706.0, No
2900001270014, 10706.0, No
1590151103907, 15577.0, No
1591040462983, 11322.0, No
2900000516892, 11221.0, No
2900000256637, 11327.0, No
2900001234399, 11327.0, No
2900000071742, 15012.0, No
2900000284333, 15012.0, Yes
2900000416307, 15590.0, No
1590151076256, 14622.0, No
2900002932416, 11327.0, No
1591015184407, 31027.0, No
2900000847224, 10091.0, No
2900000072022, 10706.0, Yes
1591016310287, 11317.0, No
1591016439575, 30352.0, No
1598140107578, -1.0, Yes
1595151631146, 14333.0, No
2900000125261, 10125.0, No
1590142148962, 14008.0, No
1592013087615, 10706.0, No
1590142456470, 10706.0, No
2900000451452, 10706.0, Yes
2900001050500, 11310.0, No
1592015054592, 14622.0, No
1590140308214, 11291.0, No
2900000350458, 14008.0, No
13864739266, 10706.0, No
2900003114613, -1.0, Yes
2900000138223, -1.0, Yes
1591014338276, -1.0, Yes
2900001238632, -1.0, No
1593160622155, -1.0, Yes
2900000418073, 14752.0, No
1591013866800, -1.0, Yes
2900001509459, 14746.0, No
1590140307286, 14746.0, No
1591015184407, 14622.0, No
2900001067911, 14622.0, No
2900000255463, 14752.0, No
2900000448520, 14752.0, No
1591015452933, 14145.0, No
2900000588691, 14752.0, No
2900003114002, -1.0, Yes
1591016517778, 15572.0, No
1591016440328, 11311.0, No
2900000776104, -1.0, Yes
1590151103907, 15572.0, No
1591030217500, 15572.0, No
1591015600815, 14753.0, No
2900000194298, -1.0, Yes
2900001068499, 14753.0, No
1591015456993, 11123.0, No
1590142201162, 11049.0, No
1591015218485, 11049.0, No
1591014523610, 14759.0, No
1591015218485, 14338.0, No
18554652702, 14338.0, No
1592015054592, 14288.0, No
2900002932416, 14338.0, No
1591015097233, 14338.0, No
1590140307767, 14703.0, No
1592014016171, 31027.0, No
2900000245914, 30819.0, No
2900000418073, 14288.0, Yes
2900001550246, 30192.0, No
2900000072022, 30817.0, No
2900000418073, 14769.0, Yes
2900003106502, 14768.0, No
2900000210790, 14288.0, No
1591014637324, 14759.0, No
2900001550246, 10107.0, No
1591040462983, 14288.0, No
1590142519632, 11338.0, No
1591015327590, 14740.0, No
1591013471721, 30192.0, No
2900003106502, 30818.0, No
1591015506575, 10107.0, No
2900001068499, 14224.0, No
1590142213189, 14770.0, Yes
2900000255463, 14224.0, No
1598140107578, 14224.0, No
1595150997786, -1.0, Yes
1591016162466, 30192.0, No
2900000203457, 30253.0, No
2900001466509, 14224.0, No
1590142213189, 14622.0, No
2900000179417, 14622.0, Yes
2900003106502, 30262.0, No
2900002532630, -1.0, Yes
1590140306678, 14622.0, Yes
1591013877134, 10714.0, No
1590142197076, 11345.0, No
1591016440328, 15045.0, Yes
2900002933918, 11344.0, No
2900001270014, 10714.0, No
2900002936520, 10713.0, No
2900000245396, 15045.0, No
1591015506575, 10715.0, No
2900003105161, -1.0, No
2900000588691, 14783.0, No
1590140308030, 14160.0, No
2900000449732, 34106.0, No
1596160058337, 10710.0, No
2900001437424, 10706.0, No
2900003106281, 10706.0, Yes
2900002936940, 14016.0, No
1592013087615, 14016.0, No
1591013877134, 10706.0, No
2900002933918, 14016.0, No
2900001047739, 10710.0, No
2900002937503, 10710.0, No
1595151915963, 14779.0, No
1592013087615, 14767.0, No
1591016494765, 14622.0, Yes
2900001578363, 30310.0, No
1590130817948, 10706.0, Yes
1591014278527, 14475.0, No
2900001067911, 14475.0, No
1590130817948, 14767.0, No
2900000072022, 30310.0, No
2900001550246, 30310.0, No
2900003106281, 14665.0, No
2900000179417, 11334.0, No
2900001509459, 14785.0, No
1590130817948, 14330.0, No
1590140308214, 14788.0, No
1593160622155, 14788.0, No
1596140586607, 14788.0, No
1590142149853, 11154.0, No
2900000330863, -1.0, Yes
2900001661508, -1.0, No
2900001270199, 14780.0, No
2900000418073, 14785.0, No
1592015059993, 14783.0, No
1591015097516, 30823.0, No
2900000451452, 11346.0, No
2900001421652, 14794.0, No
2900002934304, 14794.0, No
2900000124974, 14794.0, No
2900000255463, 14789.0, No
2900001550246, 14789.0, No
2900000849785, 14789.0, No
2900001078658, 10706.0, No
1590142215619, 14627.0, No
1591015327590, 14627.0, No
2900003120607, 11114.0, No
2900001270199, 14781.0, No
2900001211239, 14149.0, No
1590142213981, 30250.0, No
